Order_ID,Date,Customer_ID,Price,Chair,Stool,Table,Cabinet,Dresser,Couch,Bed,Shelf
10578609,2018-08-22,2448,1655,0,3,0,2,0,1,0,0
16838610,2018-08-22,3073,2383,3,0,0,0,0,0,1,1
33238611,2018-08-22,4712,2750,3,0,0,0,1,0,1,0
28768612,2018-08-23,9264,1484,0,0,1,2,0,0,0,1
20018613,2018-08-23,3388,2280,2,0,0,0,0,0,1,1
46808614,2018-08-23,6066,2794,0,0,0,1,0,1,1,0
31098615,2018-08-23,4494,2591,3,0,1,0,0,0,1,0
578616,2018-08-25,1441,1334,3,0,0,0,1,1,0,0
41818617,2018-08-25,5564,1006,2,0,2,0,0,0,0,0
25868618,2018-08-25,3968,2645,0,3,0,0,0,1,1,0
49468619,2018-08-26,1327,2645,0,3,0,0,0,1,1,0
38658620,2018-08-26,5245,1760,3,0,0,2,1,0,0,0
6328621,2018-08-27,2011,2591,3,0,1,0,0,0,1,0
15908622,2018-08-27,2968,3970,2,0,0,0,0,0,2,0
30068623,2018-08-28,4383,967,3,0,0,0,0,1,0,1
10848624,2018-08-28,7460,4164,0,0,1,0,0,0,2,0
28898625,2018-08-28,9264,4073,3,0,0,0,0,0,2,0
32898626,2018-08-29,9663,2383,3,0,0,0,0,0,1,1
29278627,2018-08-29,9300,786,0,6,0,0,0,0,0,1
7038628,2018-08-29,2075,2500,6,0,0,0,0,0,1,0
39968629,2018-08-29,5367,1165,3,3,0,0,1,0,0,0
33778630,2018-08-30,4747,2554,2,0,0,0,0,1,1,0
29668631,2018-08-30,9335,1163,0,3,1,0,0,1,0,0
40468632,2018-08-30,5414,1334,3,0,0,0,1,1,0,0
40808633,2018-08-31,5447,4073,3,0,0,0,0,0,2,0
43698634,2018-09-01,735,4696,0,0,0,0,0,2,2,0
33348635,2018-09-02,4699,1203,0,2,0,1,1,0,0,0
41718636,2018-09-02,535,943,0,0,0,0,1,0,0,2
23068637,2018-09-02,3669,1038,0,0,1,1,0,0,0,1
20668638,2018-09-02,8428,693,3,0,0,0,0,0,0,2
44858639,2018-09-02,5846,2500,6,0,0,0,0,0,1,0
38488640,2018-09-03,208,1231,2,0,0,0,1,1,0,0
15218641,2018-09-03,7880,2520,0,0,0,1,0,0,1,1
12828642,2018-09-04,2640,2500,6,0,0,0,0,0,1,0
9718643,2018-09-05,2328,2383,3,0,0,0,0,0,1,1
15098644,2018-09-05,2865,2748,0,0,1,0,0,1,1,0
17838645,2018-09-05,3138,955,0,4,0,0,1,0,0,0
23668646,2018-09-06,3720,2272,0,2,0,0,0,0,1,1
32808647,2018-09-07,4633,2625,0,3,0,1,0,0,1,0
13718648,2018-09-07,2723,4230,0,0,0,0,0,1,2,0
3838649,2018-09-07,6734,901,3,0,1,0,0,0,0,1
6348650,2018-09-07,6984,1072,2,0,1,0,0,1,0,0
47578651,2018-09-07,6106,1157,0,2,1,0,1,0,0,0
32828652,2018-09-09,4630,1378,0,0,0,1,0,2,0,0
13448653,2018-09-09,2691,4210,0,0,0,1,0,0,2,0
44228654,2018-09-09,5768,949,0,2,0,0,1,0,0,1
11718655,2018-09-09,2516,1200,0,0,3,0,0,0,0,0
13868656,2018-09-10,2730,812,4,0,1,0,0,0,0,0
24658657,2018-09-10,8808,850,0,0,0,0,0,1,0,2
34318658,2018-09-10,9773,2841,0,0,1,0,1,0,1,0
2468659,2018-09-10,1587,1124,0,0,0,0,0,2,0,1
10598660,2018-09-11,2399,4230,0,0,0,0,0,1,2,0
4338661,2018-09-11,1772,2520,0,0,0,1,0,0,1,1
45918662,2018-09-11,929,1332,0,0,1,0,0,2,0,0
2898663,2018-09-12,6626,2647,2,0,0,0,1,0,1,0
34938664,2018-09-12,9829,1084,6,0,0,0,0,1,0,0
44088665,2018-09-12,5743,1197,0,0,0,1,1,0,0,1
35058666,2018-09-13,4839,4210,0,0,0,1,0,0,2,0
27078667,2018-09-13,9040,1491,0,0,0,0,1,2,0,0
8898668,2018-09-13,7221,850,0,0,0,0,0,1,0,2
25368669,2018-09-14,8867,2841,0,0,1,0,1,0,1,0
21728670,2018-09-14,8502,2488,2,0,1,0,0,0,1,0
49298671,2018-09-14,6258,2546,0,2,0,0,0,1,1,0
16118672,2018-09-15,2939,943,0,0,0,0,1,0,0,2
1098673,2018-09-15,1436,2294,4,0,0,0,0,0,1,0
16578674,2018-09-15,7983,2540,0,0,0,0,0,1,1,1
38958675,2018-09-17,220,949,0,2,0,0,1,0,0,1
8258676,2018-09-17,2149,2286,2,2,0,0,0,0,1,0
15798677,2018-09-17,7902,2540,0,0,0,0,0,1,1,1
24868678,2018-09-18,3808,2526,0,2,0,1,0,0,1,0
19798679,2018-09-18,3300,1290,8,0,0,0,0,1,0,0
20588680,2018-09-18,8378,2540,0,0,0,0,0,1,1,1
22758681,2018-09-18,8594,1109,3,0,2,0,0,0,0,0
15188682,2018-09-18,2836,2738,0,3,0,0,1,0,1,0
24088683,2018-09-19,8725,2637,3,0,0,1,0,0,1,0
42488684,2018-09-19,5564,2647,2,0,0,0,1,0,1,0
14268685,2018-09-19,2741,1312,0,0,1,1,0,1,0,0
45328686,2018-09-19,5846,1058,0,0,1,0,0,1,0,1
43688687,2018-09-19,5681,1312,0,0,1,1,0,1,0,0
48668688,2018-09-19,6178,1425,0,0,1,0,1,1,0,0
26338689,2018-09-20,8944,2554,2,0,0,0,0,1,1,0
16578690,2018-09-20,7967,5646,0,0,0,0,0,0,3,0
19608691,2018-09-22,3269,2474,0,0,1,0,0,0,1,1
34738692,2018-09-22,9781,2633,0,0,0,0,1,0,1,1
28738693,2018-09-22,4180,3962,0,2,0,0,0,0,2,0
19638694,2018-09-23,3269,2278,0,4,0,0,0,0,1,0
33868695,2018-09-25,4691,2591,3,0,1,0,0,0,1,0
33288696,2018-09-25,9632,2637,3,0,0,1,0,0,1,0
25858697,2018-09-26,8888,4164,0,0,1,0,0,0,2,0
17308698,2018-09-26,8032,3956,0,0,0,0,0,0,2,1
4978699,2018-09-27,6798,2540,0,0,0,0,0,1,1,1
25258700,2018-09-28,3825,1155,3,0,1,1,0,0,0,0
37828701,2018-09-28,5081,2682,0,0,2,0,0,0,1,0
43828702,2018-09-28,5680,2520,0,0,0,1,0,0,1,1
46048703,2018-09-29,5901,1221,3,0,0,1,0,1,0,0
34348704,2018-09-29,9730,1072,2,0,1,0,0,1,0,0
36528705,2018-09-30,4947,2534,2,0,0,1,0,0,1,0
21378706,2018-09-30,8431,850,2,2,0,1,0,0,0,0
39488707,2018-10-01,5241,1211,2,0,0,1,1,0,0,0
19368708,2018-10-01,8228,2546,0,2,0,0,0,1,1,0
42958709,2018-10-01,586,1177,6,0,0,0,1,0,0,0
28358710,2018-10-02,4125,1268,3,0,1,0,1,0,0,0
10398711,2018-10-03,2328,1084,6,0,0,0,0,1,0,0
5248712,2018-10-03,6812,1058,0,0,1,0,0,1,0,1
12698713,2018-10-03,7556,1425,0,0,1,0,1,1,0,0
1148714,2018-10-03,1400,2474,0,0,1,0,0,0,1,1
18018715,2018-10-04,8086,1197,0,0,0,1,1,0,0,1
13918716,2018-10-04,2675,1312,0,0,1,1,0,1,0,0
33478717,2018-10-05,4630,2907,0,0,0,0,1,1,1,0
7298718,2018-10-05,2011,2645,0,3,0,0,0,1,1,0
29168719,2018-10-05,4197,790,0,2,1,0,0,0,0,1
29478720,2018-10-05,4227,1358,0,0,0,2,0,1,0,0
41848721,2018-10-05,463,2266,0,0,0,0,0,0,1,2
33568722,2018-10-05,9634,4164,0,0,1,0,0,0,2,0
46598723,2018-10-07,5936,2554,2,0,0,0,0,1,1,0
33708724,2018-10-07,9646,4230,0,0,0,0,0,1,2,0
24598725,2018-10-07,3734,2383,3,0,0,0,0,0,1,1
39518726,2018-10-08,5225,816,6,2,0,0,0,0,0,0
23138727,2018-10-08,8586,2814,0,0,0,0,0,2,1,0
21168728,2018-10-09,3388,2554,2,0,0,0,0,1,1,0
23378729,2018-10-09,8608,2474,0,0,1,0,0,0,1,1
16988730,2018-10-09,2968,1589,0,3,1,2,0,0,0,0
11938731,2018-10-09,2462,2591,3,0,1,0,0,0,1,0
45158732,2018-10-09,783,955,0,3,0,0,0,1,0,1
338733,2018-10-10,1300,1124,0,0,0,0,0,2,0,1
11338734,2018-10-10,7399,2907,0,0,0,0,1,1,1,0
33308735,2018-10-10,4595,1310,0,0,0,0,2,0,0,1
9928736,2018-10-10,2256,1058,0,0,1,0,0,1,0,1
36198737,2018-10-11,9882,2748,0,0,1,0,0,1,1,0
15948738,2018-10-11,7856,1471,0,0,0,1,1,1,0,0
12648739,2018-10-11,7525,2633,0,0,0,0,1,0,1,1
33878740,2018-10-12,9647,604,4,0,0,0,0,0,0,1
14648741,2018-10-12,2723,3956,0,0,0,0,0,0,2,1
2678742,2018-10-12,6525,1084,6,0,0,0,0,1,0,0
25008743,2018-10-12,8757,4164,0,0,1,0,0,0,2,0
33428744,2018-10-12,4598,1266,0,0,2,0,0,1,0,0
26118745,2018-10-12,3866,2748,0,0,1,0,0,1,1,0
25338746,2018-10-13,8787,2591,3,0,1,0,0,0,1,0
28418747,2018-10-14,9094,2383,3,0,0,0,0,0,1,1
13048748,2018-10-14,7556,4164,0,0,1,0,0,0,2,0
47748749,2018-10-15,6025,2750,3,0,0,0,1,0,1,0
22108750,2018-10-16,3460,2554,2,0,0,0,0,1,1,0
37508751,2018-10-17,4999,1006,2,0,2,0,0,0,0,0
7358752,2018-10-17,1983,2841,0,0,1,0,1,0,1,0
27998753,2018-10-17,9046,844,2,0,0,1,0,0,0,1
40228754,2018-10-18,268,2887,0,0,0,1,1,0,1,0
26568755,2018-10-18,8901,2814,0,0,0,0,0,2,1,0
41988756,2018-10-19,5442,1491,0,0,0,0,1,2,0,0
16548757,2018-10-19,2897,2488,3,3,0,0,0,0,1,0
3158758,2018-10-20,1557,1060,0,6,0,0,0,1,0,0
20388759,2018-10-20,8279,2794,0,0,0,1,0,1,1,0
29078760,2018-10-20,4147,2728,0,0,1,1,0,0,1,0
5588761,2018-10-20,6797,1211,2,0,0,1,1,0,0,0
46098762,2018-10-20,847,2266,0,0,0,0,0,0,1,2
14668763,2018-10-21,2703,681,0,3,0,0,0,0,0,2
22668764,2018-10-21,8502,2488,2,0,1,0,0,0,1,0
38468765,2018-10-21,5081,1332,0,0,1,0,0,2,0,0
2108766,2018-10-22,6444,2774,0,0,0,2,0,0,1,0
44688767,2018-10-23,5701,1090,0,2,0,2,0,0,0,0
43228768,2018-10-23,554,2294,4,0,0,0,0,0,1,0
29638769,2018-10-23,9194,2591,3,0,1,0,0,0,1,0
11348770,2018-10-23,7364,1496,4,0,0,2,0,0,0,1
16688771,2018-10-23,2897,2841,0,0,1,0,1,0,1,0
41188772,2018-10-24,5346,4164,0,0,1,0,0,0,2,0
23998773,2018-10-24,3626,2645,0,3,0,0,0,1,1,0
2158774,2018-10-24,1441,810,6,0,0,0,0,0,0,1
4018775,2018-10-25,6626,2294,4,0,0,0,0,0,1,0
16418776,2018-10-25,2865,1058,0,0,1,0,0,1,0,1
38348777,2018-10-26,5057,2841,0,0,1,0,1,0,1,0
36148778,2018-10-26,4836,798,3,3,0,0,0,0,0,1
5928779,2018-10-27,6813,2907,0,0,0,0,1,1,1,0
25188780,2018-10-27,8738,2488,3,3,0,0,0,0,1,0
15348781,2018-10-27,2753,4073,3,0,0,0,0,0,2,0
5398782,2018-10-28,6757,4230,0,0,0,0,0,1,2,0
20558783,2018-10-28,8272,4230,0,0,0,0,0,1,2,0
7018784,2018-10-28,6917,2474,0,0,1,0,0,0,1,1
45718785,2018-10-28,786,1006,3,3,1,0,0,0,0,0
37278786,2018-10-29,9941,2637,3,0,0,1,0,0,1,0
25448787,2018-10-29,8757,1229,0,3,0,0,0,2,0,0
33838788,2018-10-29,4595,812,4,0,1,0,0,0,0,0
13998789,2018-10-29,2610,901,3,0,1,0,0,0,0,1
19748790,2018-10-29,3184,4230,0,0,0,0,0,1,2,0
38868791,2018-10-29,5095,2637,3,0,0,1,0,0,1,0
6078792,2018-10-30,1815,1891,0,0,1,0,1,2,0,0
10418793,2018-10-30,7248,2625,0,3,0,1,0,0,1,0
4178794,2018-10-31,6623,2579,0,3,1,0,0,0,1,0
31788795,2018-10-31,4383,955,0,3,0,0,0,1,0,1
27668796,2018-11-01,3970,2500,6,0,0,0,0,0,1,0
12398797,2018-11-01,2442,2647,2,0,0,0,1,0,1,0
37688798,2018-11-01,9970,798,2,0,1,0,0,0,0,1
25838799,2018-11-01,8784,3123,3,0,0,0,0,2,1,0
2388800,2018-11-01,6438,3309,3,0,0,0,2,0,1,0
12018801,2018-11-01,7400,1197,0,0,0,1,1,0,0,1
36428802,2018-11-02,4840,2814,0,0,0,0,0,2,1,0
7678803,2018-11-02,6964,1143,0,3,1,1,0,0,0,0
30038804,2018-11-02,4199,2500,6,0,0,0,0,0,1,0
45858805,2018-11-03,5780,3174,0,0,1,2,0,0,1,0
23028806,2018-11-04,3496,1155,3,0,1,1,0,0,0,0
34378807,2018-11-04,4630,2750,3,0,0,0,1,0,1,0
44158808,2018-11-04,607,1044,0,2,1,1,0,0,0,0
14378809,2018-11-05,7628,2907,0,0,0,0,1,1,1,0
34948810,2018-11-05,4684,3956,0,0,0,0,0,0,2,1
26118811,2018-11-06,3800,2500,6,0,0,0,0,0,1,0
7698812,2018-11-06,6957,1692,0,0,2,2,0,0,0,0
11418813,2018-11-07,2328,5646,0,0,0,0,0,0,3,0
16098814,2018-11-07,2795,5646,0,0,0,0,0,0,3,0
29758815,2018-11-07,9160,2794,0,0,0,1,0,1,1,0
47928816,2018-11-08,976,2657,3,0,0,0,0,1,1,0
33308817,2018-11-08,9513,3006,0,0,0,0,0,2,1,1
11838818,2018-11-08,2365,2728,0,0,1,1,0,0,1,0
8138819,2018-11-08,1994,1038,0,0,1,1,0,0,0,1
13078820,2018-11-09,7487,1072,2,0,1,0,0,1,0,0
26828821,2018-11-09,8861,1151,0,0,1,0,1,0,0,1
36558822,2018-11-09,4833,1221,3,0,0,1,0,1,0,0
40658823,2018-11-09,242,2639,0,2,0,0,1,0,1,0
45468824,2018-11-10,5722,2474,0,0,1,0,0,0,1,1
35248825,2018-11-10,4699,2774,0,0,0,2,0,0,1,0
48208826,2018-11-10,5994,2748,0,0,1,0,0,1,1,0
30308827,2018-11-10,4203,2625,0,3,0,1,0,0,1,0
10748828,2018-11-10,2246,1926,4,4,0,0,2,0,0,0
41108829,2018-11-11,281,2266,0,0,0,0,0,0,1,2
38298830,2018-11-11,4999,2534,2,0,0,1,0,0,1,0
18518831,2018-11-12,3020,1109,3,0,2,0,0,0,0,0
42798832,2018-11-13,5447,1109,3,0,2,0,0,0,0,0
49308833,2018-11-14,6097,1358,0,0,0,2,0,1,0,0
18738834,2018-11-14,8039,1427,3,0,0,0,2,0,0,0
21048835,2018-11-14,3269,2633,0,0,0,0,1,0,1,1
37778836,2018-11-15,9941,2633,0,0,0,0,1,0,1,1
47008837,2018-11-16,5863,4230,0,0,0,0,0,1,2,0
39498838,2018-11-16,111,2294,4,0,0,0,0,0,1,0
31018839,2018-11-16,9262,1105,3,4,1,0,0,0,0,0
35918840,2018-11-17,4751,3956,0,0,0,0,0,0,2,1
9228841,2018-11-17,7081,836,0,2,0,1,0,0,0,1
22558842,2018-11-18,8413,1241,3,0,0,0,0,2,0,0
47858843,2018-11-18,5942,2540,0,0,0,0,0,1,1,1
21028844,2018-11-18,3258,5646,0,0,0,0,0,0,3,0
11068845,2018-11-19,2261,2774,0,0,0,2,0,0,1,0
44628846,2018-11-19,5616,2540,0,0,0,0,0,1,1,1
11618847,2018-11-19,7314,4656,0,0,0,2,0,0,2,0
5598848,2018-11-20,6711,1314,3,0,0,1,1,0,0,0
10978849,2018-11-20,7248,2579,0,3,1,0,0,0,1,0
16548850,2018-11-20,7804,1334,3,0,0,0,1,1,0,0
27168851,2018-11-21,8865,2633,0,0,0,0,1,0,1,1
27138852,2018-11-21,8861,1109,3,0,2,0,0,0,0,0
18248853,2018-11-21,7971,1038,0,0,1,1,0,0,0,1
21338854,2018-11-21,8279,4210,0,0,0,1,0,0,2,0
15608855,2018-11-22,7705,2272,0,2,0,0,0,0,1,1
36328856,2018-11-22,9776,3956,0,0,0,0,0,0,2,1
1648857,2018-11-23,1307,1451,0,0,0,2,1,0,0,0
20778858,2018-11-23,3219,2546,0,2,0,0,0,1,1,0
2938859,2018-11-24,6434,1200,0,0,3,0,0,0,0,0
38018860,2018-11-24,9941,1200,0,0,3,0,0,0,0,0
288861,2018-11-24,6167,2540,0,0,0,0,0,1,1,1
31248862,2018-11-24,9262,1520,0,4,0,0,0,2,0,1
6578863,2018-11-24,1794,1072,2,0,1,0,0,1,0,0
38228864,2018-11-25,4958,2383,3,0,0,0,0,0,1,1
47688865,2018-11-27,5903,1629,0,3,1,0,0,2,0,0
42208866,2018-11-29,354,2728,0,0,1,1,0,0,1,0
46778867,2018-11-29,810,3071,0,3,0,2,0,0,1,0
24128868,2018-11-29,8544,2389,3,2,0,0,0,0,1,0
9488869,2018-11-30,2079,4230,0,0,0,0,0,1,2,0
23118870,2018-12-01,8441,2657,3,0,0,0,0,1,1,0
21748871,2018-12-01,8303,2748,0,0,1,0,0,1,1,0
22848872,2018-12-02,8412,3970,2,0,0,0,0,0,2,0
3628873,2018-12-02,6489,693,3,0,0,0,0,0,0,2
6858874,2018-12-02,6811,864,2,0,0,0,0,1,0,1
848875,2018-12-03,6209,1006,2,0,2,0,0,0,0,0
47048876,2018-12-03,828,4656,0,0,0,2,0,0,2,0
33468877,2018-12-03,9469,1359,0,0,2,0,1,0,0,0
42038878,2018-12-03,325,1815,0,3,1,0,2,0,0,0
35258879,2018-12-04,9646,2500,6,0,0,0,0,0,1,0
33748880,2018-12-04,4494,2526,0,2,0,1,0,0,1,0
29408881,2018-12-05,9059,1072,2,0,1,0,0,1,0,0
5468882,2018-12-05,1664,1163,0,3,1,0,0,1,0,0
12778883,2018-12-05,2394,4230,0,0,0,0,0,1,2,0
23448884,2018-12-05,3460,858,4,0,0,1,0,0,0,0
20998885,2018-12-06,3214,4230,0,0,0,0,0,1,2,0
14428886,2018-12-06,7556,2520,0,0,0,1,0,0,1,1
22398887,2018-12-07,3352,856,0,2,0,0,0,1,0,1
41938888,2018-12-07,5305,1246,0,0,2,1,0,0,0,0
21078889,2018-12-08,8218,1217,0,0,0,0,1,1,0,1
44548890,2018-12-08,5564,2488,2,0,1,0,0,0,1,0
8558891,2018-12-09,6964,1312,0,0,1,1,0,1,0,0
5798892,2018-12-09,6687,3240,0,0,0,2,0,1,1,0
25648893,2018-12-10,3671,2280,2,0,0,0,0,0,1,1
12058894,2018-12-10,7311,812,4,0,1,0,0,0,0,0
8598895,2018-12-10,6964,2520,0,0,0,1,0,0,1,1
31708896,2018-12-11,9274,7974,0,0,0,1,0,0,4,0
3888897,2018-12-11,1491,4230,0,0,0,0,0,1,2,0
31868898,2018-12-11,4288,2657,3,0,0,0,0,1,1,0
2378899,2018-12-11,1338,3174,0,0,1,2,0,0,1,0
13008900,2018-12-12,7400,2591,3,0,1,0,0,0,1,0
41378901,2018-12-12,5236,1641,3,0,1,0,0,2,0,0
24028902,2018-12-13,8500,2682,0,0,2,0,0,0,1,0
21718903,2018-12-13,8268,1064,0,2,1,0,0,1,0,0
47328904,2018-12-13,828,1204,4,8,0,0,0,0,0,0
36868905,2018-12-14,9781,955,0,3,0,0,0,1,0,1
25368906,2018-12-14,8630,2540,0,0,0,0,0,1,1,1
38548907,2018-12-14,4947,604,4,0,0,0,0,0,0,1
15018908,2018-12-14,2593,1200,0,0,3,0,0,0,0,0
22348909,2018-12-14,8325,4164,0,0,1,0,0,0,2,0
25408910,2018-12-15,8630,1358,0,0,0,2,0,1,0,0
37618911,2018-12-16,4850,2579,0,3,1,0,0,0,1,0
41878912,2018-12-16,5275,2750,3,0,0,0,1,0,1,0
23988913,2018-12-17,8485,2554,2,0,0,0,0,1,1,0
49718914,2018-12-17,6057,2748,0,0,1,0,0,1,1,0
2228915,2018-12-17,1307,4164,0,0,1,0,0,0,2,0
29408916,2018-12-18,4024,7994,0,0,0,0,0,1,4,0
35138917,2018-12-18,4596,1221,3,0,0,1,0,1,0,0
8358918,2018-12-19,6917,2748,0,0,1,0,0,1,1,0
42008919,2018-12-19,281,1175,3,0,1,0,0,1,0,0
348920,2018-12-19,6114,2728,0,0,1,1,0,0,1,0
40858921,2018-12-19,5164,927,9,0,0,0,0,0,0,0
5058922,2018-12-19,6583,1425,0,0,1,0,1,1,0,0
38618923,2018-12-19,9938,1398,0,0,0,0,0,3,0,0
27248924,2018-12-20,3800,2633,0,0,0,0,1,0,1,1
22148925,2018-12-20,3289,1175,3,0,1,0,0,1,0,0
44898926,2018-12-20,563,3000,0,0,0,0,2,0,1,0
13358927,2018-12-20,2408,604,4,0,0,0,0,0,0,1
33338928,2018-12-20,9405,1118,2,0,0,1,0,1,0,0
15438929,2018-12-21,7614,1052,2,0,1,1,0,0,0,0
4398930,2018-12-21,6509,1052,2,0,1,1,0,0,0,0
37678931,2018-12-21,4836,1072,3,3,0,0,0,1,0,0
44678932,2018-12-21,535,2966,0,0,0,2,0,0,1,1
45428933,2018-12-21,609,2907,0,0,0,0,1,1,1,0
29598934,2018-12-22,4025,1124,0,0,0,0,0,2,0,1
49368935,2018-12-22,6001,784,0,0,1,0,0,0,0,2
33378936,2018-12-22,4401,2637,3,0,0,1,0,0,1,0
14558937,2018-12-22,7518,1425,0,0,1,0,1,1,0,0
13498938,2018-12-23,7411,1641,3,0,1,0,0,2,0,0
25778939,2018-12-24,3638,4230,0,0,0,0,0,1,2,0
7558940,2018-12-24,1815,1421,0,3,0,0,0,2,0,1
32178941,2018-12-24,9276,2676,0,0,0,6,0,0,0,0
36338942,2018-12-24,9691,1359,0,0,2,0,1,0,0,0
3388943,2018-12-25,6395,1421,0,3,0,0,0,2,0,1
46718944,2018-12-25,727,2794,0,0,0,1,0,1,1,0
8578945,2018-12-26,1912,1130,0,2,0,0,0,2,0,0
20588946,2018-12-26,8112,3446,0,0,0,1,2,0,1,0
13658947,2018-12-27,7418,2540,0,0,0,0,0,1,1,1
148948,2018-12-27,6066,4164,0,0,1,0,0,0,2,0
7318949,2018-12-28,6782,1006,3,3,1,0,0,0,0,0
28388950,2018-12-28,8888,2907,0,0,0,0,1,1,1,0
30318951,2018-12-28,9080,1006,3,3,1,0,0,0,0,0
25178952,2018-12-28,8565,1471,0,0,0,1,1,1,0,0
30758953,2018-12-28,9122,2272,0,2,0,0,0,0,1,1
3908954,2018-12-29,1436,2554,2,0,0,0,0,1,1,0
48618955,2018-12-30,906,935,0,3,0,1,0,0,0,1
49638956,2019-01-02,6007,2645,0,3,0,0,0,1,1,0
19978957,2019-01-02,3040,901,3,0,1,0,0,0,0,1
3798958,2019-01-02,1421,901,4,3,0,0,0,0,0,1
9058959,2019-01-02,6946,5068,4,0,0,2,0,0,2,0
10648960,2019-01-02,2104,1072,2,0,1,0,0,1,0,0
27698961,2019-01-03,3808,1118,2,0,0,1,0,1,0,0
35408962,2019-01-03,9578,4323,0,0,0,0,1,0,2,0
28238963,2019-01-03,3860,1151,0,0,1,0,1,0,0,1
37578964,2019-01-03,4793,2526,0,2,0,1,0,0,1,0
9298965,2019-01-03,6964,2774,0,0,0,2,0,0,1,0
38058966,2019-01-04,4839,1165,2,0,1,0,1,0,0,0
20998967,2019-01-05,3132,2748,0,0,1,0,0,1,1,0
32308968,2019-01-05,9262,1151,0,0,1,0,1,0,0,1
34688969,2019-01-06,9499,1491,0,0,0,0,1,2,0,0
5128970,2019-01-07,6542,2647,2,0,0,0,1,0,1,0
48808971,2019-01-07,909,957,2,0,0,0,1,0,0,1
37968972,2019-01-07,9824,2526,0,2,0,1,0,0,1,0
27508973,2019-01-08,3777,3482,0,0,4,0,0,0,1,0
45828974,2019-01-08,608,4073,3,0,0,0,0,0,2,0
11628975,2019-01-08,7187,4073,3,0,0,0,0,0,2,0
16178976,2019-01-09,7641,1655,0,3,0,2,0,1,0,0
30918977,2019-01-09,4114,2546,0,2,0,0,0,1,1,0
2578978,2019-01-09,6279,693,3,0,0,0,0,0,0,2
35188979,2019-01-09,9539,1312,0,0,1,1,0,1,0,0
45638980,2019-01-09,5583,1124,0,0,0,0,0,2,0,1
36288981,2019-01-09,4647,2278,0,4,0,0,0,0,1,0
22388982,2019-01-09,3256,3192,0,0,0,0,2,0,1,1
31548983,2019-01-10,9171,2266,0,0,0,0,0,0,1,2
16018984,2019-01-10,7617,2750,3,0,0,0,1,0,1,0
4468985,2019-01-11,1461,2657,3,0,0,0,0,1,1,0
16248986,2019-01-11,7638,4073,3,0,0,0,0,0,2,0
28768987,2019-01-11,8889,1189,0,3,0,2,0,0,0,0
47198988,2019-01-11,5731,1143,0,3,1,1,0,0,0,0
22448989,2019-01-12,8255,784,0,0,1,0,0,0,0,2
44328990,2019-01-13,5442,878,4,0,0,0,0,1,0,0
39988991,2019-01-14,7,4210,0,0,0,1,0,0,2,0
13678992,2019-01-14,7375,2647,2,0,0,0,1,0,1,0
22918993,2019-01-14,8298,864,2,0,0,0,0,1,0,1
17818994,2019-01-15,7787,2534,2,0,0,1,0,0,1,0
39568995,2019-01-15,9961,2591,3,0,1,0,0,0,1,0
1458996,2019-01-15,6149,2579,0,3,1,0,0,0,1,0
37448997,2019-01-15,4747,943,0,0,0,0,1,0,0,2
37498998,2019-01-16,4751,1405,0,0,1,1,1,0,0,0
7068999,2019-01-16,6707,2907,0,0,0,0,1,1,1,0
20329000,2019-01-16,8032,1314,3,0,0,1,1,0,0,0
22999001,2019-01-16,8298,1130,0,2,0,0,0,2,0,0
17399002,2019-01-17,7737,897,3,4,0,0,0,0,0,1
15289003,2019-01-18,7525,2748,0,0,1,0,0,1,1,0
36059004,2019-01-18,9601,1229,0,3,0,0,0,2,0,0
27939005,2019-01-18,8788,5364,0,0,4,0,0,0,2,0
6039006,2019-01-18,6597,955,0,3,0,0,0,1,0,1
459007,2019-01-19,1038,4073,3,0,0,0,0,0,2,0
38329008,2019-01-19,9824,943,0,0,0,0,1,0,0,2
16239009,2019-01-19,7614,681,0,3,0,0,0,0,0,2
3409010,2019-01-20,1330,1312,0,0,1,1,0,1,0,0
7569011,2019-01-20,6745,1471,0,0,0,1,1,1,0,0
27699012,2019-01-20,8757,2266,0,0,0,0,0,0,1,2
10549013,2019-01-20,7041,3309,3,0,0,0,2,0,1,0
29589014,2019-01-20,8944,1378,0,0,0,1,0,2,0,0
28039015,2019-01-21,8788,3036,0,0,2,0,4,0,0,0
10889016,2019-01-22,2072,1072,2,0,1,0,0,1,0,0
22609017,2019-01-22,8243,4323,0,0,0,0,1,0,2,0
45359018,2019-01-22,517,1292,0,0,1,2,0,0,0,0
22389019,2019-01-22,3219,4164,0,0,1,0,0,0,2,0
37049020,2019-01-22,4684,2738,0,3,0,0,1,0,1,0
22849021,2019-01-23,8263,4073,3,0,0,0,0,0,2,0
42509022,2019-01-23,5228,2645,0,3,0,0,0,1,1,0
899023,2019-01-23,6066,2887,0,0,0,1,1,0,1,0
15819024,2019-01-23,2557,810,6,0,0,0,0,0,0,1
13179025,2019-01-24,7292,4422,0,0,0,0,0,1,2,1
42359026,2019-01-24,209,812,4,0,1,0,0,0,0,0
5759027,2019-01-24,1548,1058,0,0,1,0,0,1,0,1
34629028,2019-01-24,9434,3373,0,0,0,0,1,2,1,0
30629029,2019-01-24,9033,2750,3,0,0,0,1,0,1,0
16709030,2019-01-24,2640,1502,0,0,0,0,2,0,0,2
49879031,2019-01-24,5956,2474,0,0,1,0,0,0,1,1
23319032,2019-01-25,8299,1118,2,0,0,1,0,1,0,0
2059033,2019-01-25,1172,1564,0,0,0,1,2,0,0,0
